Nro pre-imagens: 10
Janela entropia: 2x4
Regras versão 2
regra	entropia_nucleo_regra	entropia_maxima	entropia_minima	entropia_media	entropia_desvio_padrao	perc0_maximo	perc0_minimo	perc0_medio	perc0_desvio_padrao	regra_alterada	entropia_regra_alterada
1011111111000001:CIMA	0,787	1000010111110111	0,832	0,910	0,836	0,880	0,012	65,234	45,703	56,391	2,843
1101001011110011:CIMA	0,875	1100111110101010	0,820	0,911	0,570	0,866	0,036	77,734	48,438	57,561	4,187
1110100100100011:CIMA	0,832	1000111001001101	0,875	0,914	0,817	0,880	0,012	67,188	47,266	56,304	2,813
0001100011110001:CIMA	0,789	0100011110000011	0,875	0,910	0,828	0,880	0,013	66,016	46,875	56,301	3,125
1111001010001111:CIMA	0,819	1011110010101110	0,801	0,913	0,741	0,880	0,015	71,484	47,656	56,408	2,989
0000101110010100:CIMA	0,863	0101000011100001	0,844	0,918	0,841	0,882	0,012	64,062	46,875	56,203	2,870
0010001000001110:CIMA	0,758	0011100000100100	0,801	0,916	0,157	0,868	0,056	95,312	45,703	57,748	4,776
0001001000101001:CIMA	0,656	0010011000100010	0,703	0,912	0,812	0,880	0,013	66,797	47,656	56,359	3,020
0101001010100011:CIMA	0,769	0000111010101010	0,769	0,914	0,827	0,880	0,012	64,062	46,484	56,375	2,910
1100011011010101:CIMA	0,844	1101010110111000	0,844	0,908	0,667	0,880	0,015	76,172	46,094	56,484	2,983
1011110000110110:CIMA	0,906	1101101000010111	0,906	0,912	0,830	0,880	0,013	66,016	49,219	56,303	2,889
1010010011101110:CIMA	0,812	1011101110010100	0,812	0,908	0,831	0,881	0,012	65,234	48,047	56,250	2,920
0111101101000111:CIMA	0,832	0001110101101111	0,875	0,914	0,826	0,881	0,012	64,453	45,312	56,051	2,925
1011110100011011:CIMA	0,832	1110110001010111	0,863	0,913	0,820	0,881	0,012	66,406	46,484	56,185	2,935
1011001101001100:CIMA	0,789	1011000101100110	0,832	0,914	0,842	0,881	0,012	65,234	46,094	56,188	2,875
0001000000111011:CIMA	0,863	0110111000000010	0,875	0,913	0,459	0,872	0,032	84,375	47,656	57,106	3,821
0100000011011111:CIMA	0,863	0111110110001000	0,906	0,910	0,681	0,854	0,038	73,828	47,656	59,233	4,325
0001111101100001:CIMA	0,906	0000011101110011	0,844	0,913	0,832	0,881	0,012	66,406	47,656	56,105	3,053
0001010001100110:CIMA	0,844	0001101100010010	0,844	0,916	0,828	0,881	0,013	67,188	48,047	56,252	2,977
1101000111111000:CIMA	0,832	1110001111001010	0,875	0,912	0,823	0,881	0,013	65,234	47,266	56,204	2,923
1101010111101111:CIMA	0,688	1011111111011010	0,694	0,907	0,495	0,866	0,035	81,641	47,266	58,239	3,995
0111110111111111:CIMA	0,500	0111111111011111	0,500	0,883	0,037	0,698	0,129	99,609	57,422	72,446	7,511
0011001000010010:CIMA	0,758	0100100000100110	0,746	0,727	0,037	0,537	0,078	99,609	69,141	80,988	4,391
1001001001001011:CIMA	0,676	1010110100100010	0,789	0,916	0,834	0,881	0,013	66,016	46,875	56,341	2,943
1111111001011000:CIMA	0,844	1110000100111111	0,758	0,913	0,804	0,878	0,014	67,188	48,438	56,743	2,904
1101000100100001:CIMA	0,832	1000011001001010	0,844	0,910	0,834	0,880	0,012	65,234	46,484	56,338	3,003
0110011010000010:CIMA	0,844	0000100010111100	0,832	0,914	0,832	0,881	0,012	65,625	45,703	56,286	2,931
0100111111110110:CIMA	0,787	0101101111111001	0,812	0,909	0,808	0,879	0,013	66,406	46,875	56,451	2,972
0000100010101000:CIMA	0,688	0010001010000001	0,715	0,899	0,037	0,655	0,194	99,609	51,172	74,240	10,394
1011111100101100:CIMA	0,769	1011001001110111	0,844	0,916	0,827	0,881	0,013	66,406	46,094	56,477	3,086
1101011101101111:CIMA	0,715	1011111101111010	0,688	0,913	0,824	0,880	0,012	65,234	46,094	56,281	2,968
1010001100000010:CIMA	0,801	1000100001100100	0,758	0,903	0,124	0,821	0,073	97,266	50,781	62,880	5,817
0001101011111110:CIMA	0,875	0111101110100011	0,832	0,918	0,713	0,877	0,020	73,438	43,359	56,643	3,291
1111100110101110:CIMA	0,844	1011101011001111	0,844	0,918	0,834	0,881	0,012	65,234	47,266	56,307	2,873
0010000000001101:CIMA	0,726	0011010000000100	0,725	0,912	0,037	0,808	0,101	99,609	48,828	63,954	6,992
1000011011111011:CIMA	0,844	1110111110110000	0,844	0,916	0,837	0,881	0,012	64,844	46,484	56,293	2,819
1110010111010101:CIMA	0,801	1101010111011100	0,812	0,916	0,573	0,877	0,021	78,906	48,438	56,703	3,148
0000110010000110:CIMA	0,769	0001100010010001	0,703	0,916	0,824	0,881	0,013	65,234	45,312	56,292	2,972
1011101101101111:CIMA	0,625	1011111101100111	0,750	0,919	0,819	0,880	0,013	66,797	45,312	56,391	2,947
1011100001111101:CIMA	0,844	1111011100000111	0,781	0,909	0,836	0,881	0,013	64,844	47,656	56,345	2,874
1101101110110000:CIMA	0,777	1100001011101011	0,875	0,917	0,832	0,881	0,012	64,844	46,875	56,242	2,850
1001110010101010:CIMA	0,719	1010101010010011	0,738	0,912	0,824	0,880	0,012	65,234	47,656	56,265	2,924
1100011110110101:CIMA	0,875	1101011011111000	0,875	0,912	0,836	0,881	0,012	64,453	47,266	56,223	2,901
0011100011101010:CIMA	0,812	0010101110000111	0,875	0,911	0,835	0,881	0,012	64,844	46,875	56,141	3,048
1111001010000000:CIMA	0,875	1000000010101110	0,812	0,911	0,037	0,852	0,060	99,609	48,438	59,223	5,025
1011110010101000:CIMA	0,863	1010001010010111	0,875	0,914	0,626	0,872	0,029	75,000	48,828	57,115	3,704
1010010010010110:CIMA	0,715	1101100010010100	0,875	0,913	0,831	0,880	0,012	64,844	47,656	56,397	3,034
0110011100110010:CIMA	0,695	0100101001111100	0,875	0,914	0,840	0,881	0,012	65,234	46,875	56,314	2,841
0001011101010110:CIMA	0,863	0101100101110010	0,758	0,909	0,664	0,880	0,017	73,828	46,875	56,321	3,122
0110110010011100:CIMA	0,875	0111000010011101	0,938	0,913	0,822	0,881	0,012	66,406	47,656	56,305	2,845
1110100101010111:CIMA	0,777	1101110101001101	0,801	0,914	0,831	0,881	0,013	66,406	48,047	56,344	2,815
0000001011001101:CIMA	0,894	0011010110100000	0,781	0,909	0,713	0,879	0,015	72,656	47,266	56,728	3,163
0001110111100100:CIMA	0,906	0001001111010011	0,906	0,911	0,832	0,881	0,012	65,625	47,656	56,156	2,878
1101011100111100:CIMA	0,844	1111001001111010	0,875	0,911	0,814	0,881	0,013	67,578	46,094	56,265	2,963
1001001101010000:CIMA	0,832	1100000101100010	0,750	0,909	0,825	0,879	0,013	65,234	45,703	56,743	2,962
1111011100001101:CIMA	0,844	1011010001111110	0,863	0,912	0,722	0,869	0,027	71,484	46,875	57,742	3,632
1100000000101110:CIMA	0,787	1011101000001000	0,844	0,914	0,831	0,880	0,013	65,625	46,094	56,369	2,965
1011111100111000:CIMA	0,832	1110001001110111	0,863	0,914	0,822	0,880	0,012	67,188	46,094	56,223	3,010
1010010010111000:CIMA	0,832	1110001010010100	0,844	0,916	0,788	0,881	0,013	65,625	48,438	56,132	2,930
1100101001101101:CIMA	0,875	1011011100101001	0,875	0,913	0,830	0,881	0,012	66,797	47,656	56,097	2,903
0001001001000010:CIMA	0,625	0000100100100010	0,625	0,910	0,478	0,869	0,036	85,156	46,875	58,005	4,200
0110011010110101:CIMA	0,715	0101011010111100	0,863	0,910	0,836	0,881	0,012	65,234	45,312	56,244	2,823
1101100010111110:CIMA	0,832	1111101010001011	0,812	0,914	0,832	0,881	0,012	66,016	47,266	56,253	2,961
1000011101001111:CIMA	0,875	1011110101110000	0,875	0,910	0,839	0,881	0,012	65,234	46,094	56,154	2,964
0101111000110001:CIMA	0,875	0100011000111011	0,844	0,914	0,828	0,880	0,013	65,234	46,875	56,186	2,962
0100110011111110:CIMA	0,738	0111101110011001	0,844	0,913	0,705	0,878	0,019	72,266	47,266	56,587	3,209
0100111011001011:CIMA	0,875	0010110110111001	0,801	0,909	0,717	0,880	0,014	71,094	46,484	56,435	2,971
0111010110001111:CIMA	0,875	0011110011011110	0,844	0,911	0,827	0,880	0,013	65,234	46,875	56,467	3,000
1100010001011010:CIMA	0,812	1110100100011000	0,875	0,909	0,837	0,880	0,012	65,234	47,266	56,191	2,999
0011010110111111:CIMA	0,832	0111111011010110	0,832	0,918	0,825	0,880	0,013	65,625	47,266	56,394	2,997
0100001110101011:CIMA	0,863	0010111011101000	0,844	0,912	0,831	0,880	0,013	67,188	47,266	56,249	2,954
1101000110001110:CIMA	0,844	1011100011001010	0,863	0,914	0,831	0,881	0,012	64,453	46,484	56,207	2,948
0100110101110011:CIMA	0,844	0100111101011001	0,906	0,913	0,836	0,881	0,012	64,844	47,656	56,180	2,894
0011010101001001:CIMA	0,715	0010010101010110	0,769	0,913	0,840	0,881	0,012	64,453	46,875	56,143	2,993
0111011001101110:CIMA	0,750	0011101100111110	0,844	0,912	0,695	0,874	0,025	72,266	46,484	57,043	3,589
1001111010000000:CIMA	0,844	1000000010110011	0,844	0,915	0,702	0,878	0,015	67,188	47,266	56,631	3,042
1111001001010101:CIMA	0,801	1101010100101110	0,789	0,917	0,718	0,875	0,021	71,875	48,047	56,856	3,345
1111111111111100:CIMA	0,405	1111001111111111	0,405	0,747	0,037	0,335	0,163	99,609	68,750	90,036	6,200
0010011010110110:CIMA	0,863	0101101010110100	0,758	0,910	0,629	0,877	0,020	77,734	45,703	56,670	3,200
0111111001001000:CIMA	0,832	0010000100111111	0,832	0,910	0,822	0,881	0,012	67,969	48,047	56,257	2,870
1111110001000100:CIMA	0,801	1001000100011111	0,801	0,911	0,799	0,880	0,013	65,234	46,094	56,362	2,835
1100110110111000:CIMA	0,801	1110001011011001	0,906	0,908	0,812	0,880	0,013	67,969	46,875	56,363	2,832
0011011001110010:CIMA	0,875	0100101100110110	0,758	0,907	0,577	0,842	0,055	78,906	49,219	59,777	5,269
0000110001001100:CIMA	0,769	0011000100010001	0,703	0,768	0,037	0,411	0,135	99,609	66,406	86,923	5,883
0111001101011011:CIMA	0,777	0110110101101110	0,777	0,911	0,582	0,872	0,029	79,297	46,484	57,263	3,742
1010100011100100:CIMA	0,844	1001001110000101	0,906	0,918	0,713	0,877	0,017	71,094	45,312	56,666	3,230
1000110000001101:CIMA	0,726	1011010000010001	0,812	0,907	0,209	0,814	0,071	94,922	47,656	62,438	5,710
1101001011011001:CIMA	0,875	1110010110101010	0,769	0,911	0,822	0,881	0,012	66,797	48,047	56,246	2,916
0011101111001000:CIMA	0,906	0010000111100111	0,844	0,910	0,830	0,881	0,012	65,625	46,484	56,343	2,998
1111110101100110:CIMA	0,832	1001101101011111	0,832	0,914	0,833	0,881	0,012	64,844	46,875	56,279	2,822
0001100111001100:CIMA	0,758	0011000111000011	0,758	0,913	0,829	0,881	0,013	64,844	46,875	56,252	2,809
1111001111010000:CIMA	0,875	1100000111101110	0,844	0,917	0,804	0,881	0,013	66,406	46,875	56,271	2,977
0110011010110001:CIMA	0,832	0100011010111100	0,938	0,910	0,826	0,880	0,012	66,016	48,828	56,526	2,808
1010100000110111:CIMA	0,906	1101111000000101	0,832	0,911	0,839	0,881	0,012	65,625	46,484	56,243	2,767
1101010010101011:CIMA	0,750	1010111010011010	0,769	0,913	0,838	0,881	0,013	64,844	45,312	56,430	2,936
1100000110101001:CIMA	0,906	1010011011001000	0,875	0,911	0,831	0,881	0,013	64,453	46,484	56,371	2,903
1000010001011001:CIMA	0,844	1110010100010000	0,875	0,917	0,840	0,881	0,013	64,453	47,266	56,413	2,918
0111001001000001:CIMA	0,832	0000010100101110	0,863	0,915	0,820	0,882	0,012	66,016	47,656	56,159	2,923
1011100001100101:CIMA	0,906	1001011100000111	0,875	0,910	0,834	0,881	0,012	64,453	47,266	56,299	2,931
1100011101011001:CIMA	0,875	1110010101111000	0,875	0,911	0,827	0,881	0,012	67,578	47,656	56,350	3,038
1101000011111110:CIMA	0,844	1111101110001010	0,844	0,911	0,744	0,874	0,019	68,750	48,047	56,951	3,356
0000111101111010:CIMA	0,844	0110101101110001	0,832	0,916	0,673	0,847	0,044	75,391	46,094	59,685	4,655
1101110010101011:CIMA	0,801	1010111010011011	0,801	0,910	0,824	0,881	0,012	66,406	46,875	56,249	2,908
0111100100000100:CIMA	0,844	0001000001001111	0,844	0,911	0,836	0,880	0,012	65,234	47,656	56,344	2,984
0101111000101111:CIMA	0,844	0011111000111011	0,844	0,913	0,790	0,880	0,014	67,188	47,656	56,500	2,942
1110101000010110:CIMA	0,875	1101100000101101	0,832	0,916	0,837	0,881	0,012	65,234	46,875	56,239	2,883
0110100101001010:CIMA	0,715	0010100101001101	0,715	0,912	0,824	0,881	0,013	66,016	48,047	56,352	2,945
0000001101010100:CIMA	0,713	0101000101100000	0,801	0,912	0,066	0,876	0,052	99,219	47,266	56,786	4,021
1110111100000101:CIMA	0,844	1001010001111101	0,969	0,909	0,610	0,829	0,045	79,688	48,438	61,470	4,632
0001011000101010:CIMA	0,801	0010101000110010	0,812	0,913	0,827	0,880	0,013	66,406	46,484	56,316	3,061
1100111011011100:CIMA	0,750	1111000110111001	0,844	0,910	0,457	0,777	0,079	83,594	50,781	65,490	6,021
0110110000011010:CIMA	0,832	0110100000011101	0,863	0,915	0,826	0,881	0,012	65,234	47,656	56,208	2,864
1011101000111101:CIMA	0,832	1111011000100111	0,875	0,913	0,831	0,880	0,012	65,234	47,656	56,394	2,900
0010100110001011:CIMA	0,844	0010110011000101	0,844	0,913	0,830	0,880	0,012	66,016	47,266	56,332	2,811
1100111001110000:CIMA	0,758	1100001100111001	0,758	0,912	0,834	0,881	0,012	64,453	48,047	56,348	2,838
0010111101100101:CIMA	0,875	0001011101110101	0,812	0,911	0,832	0,881	0,012	66,016	45,703	56,250	2,960
0010111001010001:CIMA	0,832	0100010100110101	0,769	0,910	0,825	0,881	0,013	66,797	47,656	56,248	2,947
0111111110011111:CIMA	0,630	0111110011111111	0,630	0,912	0,676	0,875	0,022	74,219	47,656	57,203	3,404
0000100010110000:CIMA	0,725	0100001010000001	0,688	0,910	0,037	0,819	0,116	99,609	51,172	62,902	7,474
1100000001100111:CIMA	0,781	1001111100001000	0,844	0,908	0,823	0,880	0,012	66,797	45,703	56,407	2,938
1111100011001101:CIMA	0,832	1011010110001111	0,875	0,910	0,828	0,880	0,013	66,016	48,047	56,366	2,847
0100111010111011:CIMA	0,801	0110111010111001	0,801	0,914	0,834	0,880	0,012	64,844	46,484	56,294	2,950
1001011100111000:CIMA	0,844	1110001001110010	0,844	0,914	0,832	0,880	0,012	66,016	47,266	56,227	2,941
1100111111100010:CIMA	0,844	1000101111111001	0,844	0,914	0,830	0,881	0,012	66,016	47,266	56,195	2,909
1101000010001110:CIMA	0,875	1011100010001010	0,801	0,915	0,832	0,881	0,012	66,016	46,875	56,122	2,897
1111011111000010:CIMA	0,832	1000100111111110	0,787	0,914	0,834	0,881	0,012	66,016	48,047	56,343	2,895
1100111111110001:CIMA	0,694	1100011111111001	0,694	0,916	0,822	0,881	0,013	66,797	44,531	56,326	2,980
0000001100110000:CIMA	0,599	0100001001100000	0,750	0,900	0,037	0,760	0,156	99,609	48,047	68,372	9,083
1010110001110000:CIMA	0,875	1100001100010101	0,875	0,912	0,817	0,880	0,013	67,188	48,828	56,484	2,933
0000010011101011:CIMA	0,969	0010111110010000	0,863	0,917	0,835	0,880	0,012	65,234	45,703	56,443	2,866
0100101110110100:CIMA	0,875	0101001011101001	0,758	0,912	0,830	0,881	0,012	64,453	46,875	56,352	2,770
0000110000101101:CIMA	0,875	0011011000010001	0,844	0,916	0,581	0,866	0,038	78,906	46,484	57,755	4,137
0011110010110000:CIMA	0,894	0100001010010111	0,875	0,917	0,836	0,881	0,012	64,844	47,266	56,189	2,775
0110100011001011:CIMA	0,863	0010110110001101	0,863	0,911	0,821	0,880	0,012	65,234	47,266	56,230	2,856
0111011111100110:CIMA	0,769	0001101111111110	0,758	0,910	0,535	0,875	0,023	81,641	47,656	57,096	3,429
0010101011011011:CIMA	0,715	0110110110100101	0,715	0,912	0,822	0,880	0,012	66,016	47,266	56,169	2,967
1001010100110111:CIMA	0,906	1101111001010010	0,875	0,913	0,798	0,880	0,013	67,578	47,656	56,329	2,888
1011000010010001:CIMA	0,844	1100010010000110	0,844	0,913	0,563	0,865	0,039	83,203	46,094	57,741	4,326
0000110111010101:CIMA	0,863	0101010111010001	0,750	0,914	0,797	0,881	0,014	66,016	46,875	56,203	2,967
0101010101001001:CIMA	0,543	0010010101011010	0,789	0,920	0,818	0,881	0,012	66,406	46,484	56,250	2,914
1110110011111100:CIMA	0,769	1111001110011101	0,726	0,901	0,460	0,753	0,095	84,766	51,562	66,849	6,848
0111001101010110:CIMA	0,812	0101100101101110	0,769	0,911	0,774	0,881	0,013	69,141	47,656	56,407	2,942
0010001001111111:CIMA	0,781	0111111100100100	0,781	0,915	0,758	0,879	0,014	71,094	46,484	56,363	3,138
1110000110111011:CIMA	0,844	1110111011001100	0,750	0,911	0,828	0,881	0,012	65,625	47,656	56,204	2,950
0111111101110010:CIMA	0,781	0100101101111111	0,812	0,911	0,694	0,876	0,020	73,828	44,531	56,818	3,327
1101100000011100:CIMA	0,832	1111000000001011	0,744	0,913	0,656	0,875	0,020	72,656	47,656	57,119	3,264
0001000011101001:CIMA	0,832	0010011110000010	0,844	0,913	0,820	0,880	0,013	66,406	47,656	56,307	3,001
1110100111101111:CIMA	0,725	1011111111001101	0,725	0,911	0,627	0,865	0,035	77,344	45,312	57,946	4,129
0110001111011101:CIMA	0,875	0111010111101100	0,875	0,912	0,834	0,881	0,012	65,234	47,266	56,144	2,917
1100111110101111:CIMA	0,756	1011111011111001	0,750	0,906	0,391	0,813	0,074	88,672	48,438	62,705	6,119
1101001010110111:CIMA	0,844	1101111010101010	0,688	0,918	0,821	0,881	0,012	64,844	47,266	56,229	2,924
1100110001010110:CIMA	0,832	1101100100011001	0,875	0,915	0,832	0,880	0,013	65,625	46,094	56,494	2,964
1101011000100001:CIMA	0,938	1000011000111010	0,875	0,915	0,828	0,881	0,012	65,234	47,656	56,392	2,962
1101110011000101:CIMA	0,875	1001010110011011	0,844	0,911	0,634	0,876	0,020	73,828	47,656	56,862	3,248
0000110111011011:CIMA	0,777	0110110111010001	0,820	0,914	0,833	0,880	0,012	64,844	46,875	56,314	2,971
1000101011000001:CIMA	0,812	1000010110100001	0,875	0,913	0,835	0,881	0,013	65,234	46,094	56,341	2,965
1100000100000011:CIMA	0,756	1000110001001000	0,703	0,907	0,134	0,842	0,064	97,266	48,438	61,074	5,237
1011011010010111:CIMA	0,820	1101110010110110	0,726	0,920	0,740	0,879	0,017	71,094	47,656	56,565	3,189
0100110001101011:CIMA	0,832	0010111100011001	0,906	0,912	0,828	0,881	0,012	65,234	44,922	56,281	2,942
1101101100101100:CIMA	0,707	1011001001101011	0,875	0,917	0,822	0,880	0,012	66,797	47,656	56,345	2,922
1010111011001110:CIMA	0,812	1011100110110101	0,777	0,913	0,567	0,851	0,049	80,078	46,094	59,286	4,928
1110001110101001:CIMA	0,875	1010011011101100	0,875	0,913	0,828	0,880	0,012	66,016	46,875	56,252	2,982
0110011101100101:CIMA	0,844	0001011101111100	0,844	0,907	0,505	0,822	0,066	82,812	47,656	61,751	5,782
0010011100100111:CIMA	0,688	0001111001110100	0,875	0,561	0,391	0,512	0,023	89,844	76,172	81,446	1,944
0001100000110110:CIMA	0,726	0101101000000011	0,781	0,914	0,839	0,881	0,012	64,062	47,266	56,101	2,870
0111101111001111:CIMA	0,715	0011110111101111	0,715	0,910	0,187	0,874	0,027	96,094	45,703	57,514	3,438
1010000111101000:CIMA	0,875	1010001111000100	0,875	0,913	0,803	0,881	0,013	66,797	47,656	56,259	2,883
1100000011110101:CIMA	0,863	1101011110001000	0,938	0,917	0,742	0,879	0,016	69,922	45,312	56,581	2,996
1110110010001001:CIMA	0,906	1010010010011101	0,789	0,915	0,828	0,881	0,013	66,406	46,094	56,310	2,873
0101100110101110:CIMA	0,844	0011101011001011	0,844	0,911	0,832	0,881	0,012	66,016	48,047	56,316	2,963
0010111000001111:CIMA	0,875	0011110000110101	0,938	0,911	0,686	0,879	0,016	73,047	46,875	56,376	3,048
1110111011111110:CIMA	0,578	1111101110111101	0,578	0,898	0,066	0,710	0,097	99,219	51,562	70,510	6,402
1001010110101111:CIMA	0,832	1011111011010010	0,844	0,913	0,787	0,880	0,013	66,016	46,484	56,291	3,026
0010100011011101:CIMA	0,906	0111010110000101	0,863	0,919	0,828	0,881	0,012	65,625	46,094	56,160	2,901
0110110010011111:CIMA	0,844	0111110010011101	0,875	0,915	0,829	0,882	0,012	64,844	48,047	56,189	2,850
1110111110000010:CIMA	0,844	1000100011111101	0,863	0,911	0,760	0,878	0,014	69,141	46,094	56,626	3,057
1111011001011100:CIMA	0,844	1111000100111110	0,863	0,910	0,826	0,880	0,012	66,406	46,094	56,266	2,983
0001000100110100:CIMA	0,801	0101001001000010	0,676	0,909	0,614	0,866	0,039	78,516	46,875	58,115	4,302
0001011001001111:CIMA	0,906	0011110100110010	0,906	0,913	0,829	0,881	0,013	64,062	46,875	56,227	2,902
0100100100011100:CIMA	0,758	0111000001001001	0,832	0,912	0,823	0,881	0,012	66,797	47,656	56,344	2,938
0100000000001101:CIMA	0,662	0011010000001000	0,725	0,903	0,037	0,794	0,126	99,609	50,391	65,068	7,969
0110111000100110:CIMA	0,875	0001101000111101	0,812	0,912	0,668	0,877	0,020	72,656	46,875	56,521	3,263
0000000000010000:CIMA	0,328	0100000000000000	0,328	0,250	0,037	0,051	0,027	99,609	94,922	99,359	0,506
0000110010011000:CIMA	0,750	0110000010010001	0,801	0,909	0,426	0,843	0,064	86,719	48,828	60,314	5,584
0101011111011000:CIMA	0,906	0110000111111010	0,894	0,913	0,834	0,881	0,012	64,844	48,047	56,189	2,944
0000110101111010:CIMA	0,906	0110101101010001	0,758	0,923	0,803	0,880	0,013	66,016	47,266	56,341	2,961
0111001100101001:CIMA	0,832	0010011001101110	0,875	0,912	0,836	0,881	0,012	64,453	45,703	56,209	2,951
1011000101110011:CIMA	0,875	1100111101000110	0,906	0,907	0,672	0,872	0,023	70,703	46,875	57,489	3,233
0000000110010100:CIMA	0,758	0101000011000000	0,756	0,912	0,388	0,877	0,026	87,891	45,703	57,109	3,446
0001100010110101:CIMA	0,844	0101011010000011	0,801	0,915	0,823	0,881	0,012	66,016	46,094	56,497	2,925
0101100011011110:CIMA	0,906	0111100110001011	0,906	0,916	0,831	0,880	0,012	65,625	46,484	56,346	3,021
1011000001100101:CIMA	0,832	1001011100000110	0,969	0,913	0,830	0,880	0,012	65,625	45,703	56,308	2,905
1111011001100010:CIMA	0,906	1000101100111110	0,969	0,914	0,800	0,881	0,013	64,844	47,266	56,170	2,985
0100111100111000:CIMA	0,844	0110001001111001	0,906	0,913	0,831	0,882	0,012	64,453	45,703	56,159	2,976
1011010011111011:CIMA	0,801	1110111110010110	0,801	0,910	0,811	0,880	0,013	65,234	46,875	56,441	2,912
1101000101100101:CIMA	0,906	1001011101001010	0,758	0,915	0,828	0,881	0,013	64,844	45,312	56,272	2,898
0101010001010100:CIMA	0,625	0101000100011010	0,801	0,561	0,066	0,504	0,040	99,219	76,172	82,018	2,580
0110100011110110:CIMA	0,906	0101101110001101	0,844	0,910	0,827	0,880	0,012	65,625	45,703	56,232	2,986
0001111010000010:CIMA	0,832	0000100010110011	0,844	0,915	0,822	0,880	0,013	66,406	48,047	56,414	2,972
0010100011101010:CIMA	0,801	0010101110000101	0,863	0,912	0,838	0,881	0,012	64,062	46,875	56,135	2,864
1001011011111000:CIMA	0,906	1110001110110010	0,875	0,920	0,836	0,881	0,013	66,016	47,266	56,230	2,965
