Nro pre-imagens: 20
Janela entropia: 2x4
Regras versão 2
regra	entropia_nucleo_regra	entropia_maxima	entropia_minima	entropia_media	entropia_desvio_padrao	perc0_maximo	perc0_minimo	perc0_medio	perc0_desvio_padrao	regra_alterada	entropia_regra_alterada
1111010111100010:CIMA	0,844	0,914	0,818	0,881	0,012	66,797	46,484	56,109	3,013	1010001111010111	0,844
1101100111000111:CIMA	0,844	0,916	0,821	0,881	0,013	65,234	46,094	56,270	2,987	1111000111001101	0,844
1010001111000010:CIMA	0,875	0,909	0,819	0,881	0,012	64,844	44,531	56,246	2,962	1010000111100010	0,875
0000010111110101:CIMA	0,875	0,727	0,595	0,682	0,019	80,078	64,453	72,032	2,372	0101011111010000	0,875
0001111000101111:CIMA	0,812	0,911	0,824	0,881	0,013	66,016	47,656	56,323	2,992	0111101000111100	0,812
1101011111100010:CIMA	0,863	0,909	0,825	0,880	0,012	66,016	46,875	56,307	3,012	1010001111110101	0,863
1011100001111000:CIMA	0,844	0,912	0,823	0,881	0,012	64,844	46,484	56,147	2,914	1000111100001110	0,844
0111100011000110:CIMA	0,758	0,914	0,828	0,881	0,012	66,406	46,484	56,159	2,897	0011000110001111	0,758
1101101010010100:CIMA	0,769	0,910	0,822	0,881	0,012	66,797	47,656	56,298	3,042	1001010010101101	0,769
0111011000111000:CIMA	0,812	0,910	0,823	0,881	0,012	65,625	46,875	56,222	2,972	0000111000110111	0,812
1100111000001100:CIMA	0,758	0,913	0,835	0,879	0,013	66,016	47,656	56,656	2,888	1001100000111001	0,758
1111000001111011:CIMA	0,781	0,913	0,824	0,881	0,012	65,625	46,875	56,195	2,967	1110111100000111	0,781
1001101010110101:CIMA	0,715	0,913	0,829	0,881	0,013	66,406	45,312	56,250	3,093	1101011010101100	0,715
0110101010110101:CIMA	0,543	0,911	0,827	0,881	0,012	66,406	48,438	56,344	2,840	0101011010101011	0,543
1110011001111010:CIMA	0,844	0,912	0,833	0,881	0,012	64,844	46,875	56,262	2,964	1010111100110011	0,844
1000110010100011:CIMA	0,875	0,908	0,817	0,880	0,013	67,188	48,047	56,202	3,024	1110001010011000	0,875
0110000110101010:CIMA	0,832	0,910	0,831	0,881	0,012	65,625	45,312	56,186	2,975	0010101011000011	0,832
1100001100111011:CIMA	0,875	0,911	0,832	0,881	0,012	65,625	47,656	56,388	2,822	1110111001100001	0,875
0000011000001000:CIMA	0,630	0,893	0,428	0,820	0,047	87,891	57,422	66,352	4,172	0000100000110000	0,630
0100001001001100:CIMA	0,758	0,907	0,831	0,881	0,012	66,016	43,750	56,246	2,966	0001100100100001	0,758
1000011010011001:CIMA	0,789	0,912	0,825	0,881	0,012	66,797	47,266	56,243	2,890	1100110010110000	0,789
1011001110100100:CIMA	0,863	0,914	0,832	0,881	0,012	66,016	47,266	56,371	2,948	1001001011100110	0,863
1010100001111101:CIMA	0,906	0,908	0,827	0,880	0,012	65,625	47,266	56,257	2,863	1101111100001010	0,906
0000000110000100:CIMA	0,630	0,916	0,375	0,860	0,052	89,844	46,875	59,236	5,075	0001000011000000	0,630
1011110000100011:CIMA	0,875	0,914	0,831	0,881	0,012	66,016	44,922	56,269	2,955	1110001000011110	0,875
0011010100000000:CIMA	0,662	0,907	0,037	0,830	0,086	99,609	47,266	61,652	6,932	0000000001010110	0,662
0111100100111000:CIMA	0,844	0,910	0,834	0,881	0,012	64,844	48,047	56,128	2,888	0000111001001111	0,844
1001100001101111:CIMA	0,875	0,912	0,834	0,880	0,012	64,453	47,656	56,304	2,875	1111101100001100	0,875
1110101101001011:CIMA	0,844	0,917	0,820	0,881	0,013	65,234	48,828	56,303	2,926	1110100101101011	0,844
1000111111101011:CIMA	0,812	0,913	0,833	0,881	0,013	65,234	46,484	56,258	2,956	1110101111111000	0,812
0101000010011100:CIMA	0,875	0,912	0,838	0,882	0,012	64,062	46,875	56,154	2,799	0001110010000101	0,875
1011110011111001:CIMA	0,769	0,917	0,821	0,881	0,012	65,625	48,047	56,293	2,864	1100111110011110	0,769
1000000011010110:CIMA	0,781	0,918	0,825	0,879	0,013	66,797	47,266	56,579	3,025	1011010110000000	0,781
0101110000101101:CIMA	0,863	0,910	0,830	0,881	0,013	65,625	47,266	56,309	2,859	0101101000011101	0,863
1010110110000010:CIMA	0,801	0,920	0,826	0,880	0,012	67,188	46,094	56,311	2,955	1010000011011010	0,801
0011110001111011:CIMA	0,844	0,915	0,829	0,880	0,013	65,234	43,750	56,213	3,026	0110111100011110	0,844
1000001111010000:CIMA	0,832	0,914	0,827	0,881	0,012	65,625	46,875	56,351	3,017	1000010111100000	0,832
0011001010100011:CIMA	0,812	0,915	0,819	0,881	0,012	65,625	47,266	56,326	2,926	0110001010100110	0,812
0111101000000101:CIMA	0,863	0,913	0,818	0,881	0,012	67,578	46,484	56,102	2,880	0101000000101111	0,863
1010110100100000:CIMA	0,844	0,912	0,813	0,880	0,012	66,016	47,656	56,380	2,954	1000001001011010	0,844
0111000010011011:CIMA	0,906	0,912	0,828	0,881	0,012	66,016	48,438	56,271	2,837	0110110010000111	0,906
1011001100110110:CIMA	0,719	0,912	0,841	0,881	0,012	64,062	48,047	56,181	2,900	1011011001100110	0,719
0011110010011010:CIMA	0,906	0,914	0,822	0,880	0,012	68,359	48,047	56,457	2,939	0010110010011110	0,906
1111010101111101:CIMA	0,688	0,910	0,839	0,880	0,012	64,453	46,875	56,414	2,964	1101111101010111	0,688
1111011110101011:CIMA	0,688	0,911	0,834	0,881	0,012	65,234	46,875	56,243	2,940	1110101011110111	0,688
0001100010010001:CIMA	0,703	0,912	0,830	0,880	0,012	66,406	47,266	56,227	2,981	0100010010001100	0,703
0001000011010110:CIMA	0,875	0,914	0,831	0,881	0,013	66,406	48,438	56,265	2,987	0011010110000100	0,875
1101010111011011:CIMA	0,726	0,911	0,834	0,881	0,012	65,234	46,094	56,178	2,895	1110110111010101	0,726
0100100001111001:CIMA	0,906	0,915	0,823	0,881	0,013	66,797	46,484	56,151	3,027	0100111100001001	0,906
0111011011111011:CIMA	0,625	0,912	0,824	0,881	0,012	64,453	46,875	56,253	2,770	0110111110110111	0,625
0111001010011010:CIMA	0,832	0,908	0,842	0,880	0,012	65,234	46,094	56,354	2,945	0010110010100111	0,832
1000101111000001:CIMA	0,875	0,919	0,841	0,881	0,012	64,844	46,875	56,110	2,862	1100000111101000	0,875
1111000110110001:CIMA	0,812	0,918	0,737	0,877	0,020	69,922	46,094	56,709	3,370	1100011011000111	0,812
0111101101111001:CIMA	0,801	0,917	0,666	0,878	0,017	73,438	46,875	56,468	3,106	0100111101101111	0,801
0100111010001110:CIMA	0,844	0,913	0,833	0,881	0,012	64,453	46,875	56,215	2,924	0011100010111001	0,844
0110011001001000:CIMA	0,769	0,914	0,827	0,881	0,012	65,625	46,875	56,304	2,876	0000100100110011	0,769
1011100000010100:CIMA	0,863	0,910	0,838	0,881	0,012	65,234	45,312	56,219	2,796	1001010000001110	0,863
1001001111110101:CIMA	0,894	0,913	0,829	0,880	0,013	65,234	46,484	56,388	2,945	1101011111100100	0,894
0100110111001110:CIMA	0,801	0,910	0,838	0,881	0,012	65,234	47,266	56,403	2,842	0011100111011001	0,801
0101100111010111:CIMA	0,812	0,914	0,831	0,881	0,012	65,625	45,312	56,198	2,945	0111010111001101	0,812
1011011111001000:CIMA	0,906	0,913	0,824	0,881	0,012	67,188	46,484	56,127	2,920	1000100111110110	0,906
1001100110101100:CIMA	0,789	0,909	0,831	0,881	0,012	64,453	47,266	56,251	2,856	1001101011001100	0,789
1010000011111101:CIMA	0,863	0,911	0,792	0,878	0,015	66,797	46,875	56,544	3,022	1101111110000010	0,863
1000011000001001:CIMA	0,769	0,910	0,835	0,880	0,012	66,016	46,875	56,512	2,839	1100100000110000	0,769
0000101011100011:CIMA	0,875	0,913	0,834	0,881	0,012	65,234	46,875	56,086	2,936	0110001110101000	0,875
1101100001110110:CIMA	0,777	0,911	0,822	0,882	0,012	65,234	46,094	56,041	2,926	1011011100001101	0,777
0000001011100110:CIMA	0,844	0,917	0,820	0,881	0,012	66,016	46,484	56,170	2,843	0011001110100000	0,844
1011010101000000:CIMA	0,777	0,911	0,812	0,878	0,014	66,797	46,875	56,835	2,995	1000000101010110	0,777
0000100011100111:CIMA	0,812	0,909	0,835	0,880	0,012	65,625	48,438	56,375	2,814	0111001110001000	0,812
0110001101101100:CIMA	0,688	0,912	0,840	0,881	0,012	63,672	46,094	56,112	2,889	0001101101100011	0,688
0110101110110011:CIMA	0,777	0,915	0,815	0,881	0,012	66,016	45,312	56,195	2,896	0110011011101011	0,777
0100100111011101:CIMA	0,812	0,913	0,833	0,882	0,012	64,844	47,266	56,052	2,897	0101110111001001	0,812
0010101000110011:CIMA	0,812	0,913	0,828	0,881	0,012	65,625	46,484	56,292	2,824	0110011000101010	0,812
0000101011010110:CIMA	0,801	0,912	0,819	0,881	0,012	64,062	47,656	56,357	2,854	0011010110101000	0,801
1010100001111111:CIMA	0,787	0,912	0,834	0,881	0,012	64,062	43,359	56,230	2,913	1111111100001010	0,787
1010111100100111:CIMA	0,875	0,918	0,830	0,881	0,012	66,406	47,656	56,348	3,082	1111001001111010	0,875
1110001000101000:CIMA	0,789	0,910	0,806	0,881	0,012	68,359	46,875	56,286	2,922	1000101000100011	0,789
0000100100101000:CIMA	0,695	0,912	0,590	0,877	0,020	78,125	48,047	56,751	3,296	0000101001001000	0,695
0101100110111111:CIMA	0,832	0,914	0,830	0,881	0,012	64,453	44,141	56,138	2,965	0111111011001101	0,832
1001010000100001:CIMA	0,844	0,911	0,827	0,881	0,012	65,234	47,266	56,235	2,923	1100001000010100	0,844
0010011100101010:CIMA	0,844	0,914	0,826	0,882	0,012	66,016	46,875	56,016	2,865	0010101001110010	0,844
0000011010101011:CIMA	0,789	0,911	0,826	0,881	0,012	66,406	45,703	56,167	2,924	0110101010110000	0,789
1010000000001110:CIMA	0,726	0,911	0,714	0,873	0,020	70,312	49,609	57,110	3,234	1011100000000010	0,726
1001000010100100:CIMA	0,676	0,915	0,831	0,881	0,013	65,234	46,875	56,323	2,991	1001001010000100	0,676
1001101101100110:CIMA	0,707	0,915	0,834	0,880	0,013	64,844	46,875	56,234	2,954	1011001101101100	0,707
